gene_name,Inter_16,Inter_17,Inter_18,Mature_25,Mature_26,Early_01,Early_02,Early_03,Early_04,Early_0A
Cc020265,1,0,1,0,2,1,0,1,2,2
Cc020266,0,0,0,0,0,0,0,0,0,0
Cc020267,10,1,6,14,8,2,0,2,14,11
Cc020268,4,7,4,3,4,10,21,1,5,9
Cc020269,26,30,21,34,23,45,30,49,70,59
Cc020270,18,29,19,20,25,42,5,43,6,36
Cc020271,43,31,34,74,21,94,73,107,69,125
Cc020272,0,0,0,0,1,0,0,0,1,0
Cc020273,0,0,0,3,2,0,0,3,4,7
Cc020274,0,0,0,0,0,0,0,0,0,0
Cc020275,2,1,0,1,0,2,2,1,0,1
Cc020276,50,52,57,59,50,133,96,222,70,125
Cc020277,47,47,47,84,54,162,194,156,119,132
Cc020278,39,42,47,96,30,119,94,70,38,112
Cc020279,0,0,0,0,0,0,2,0,0,0
Cc020280,1,4,1,4,6,4,1,7,3,13
Cc020281,35,40,35,12,28,94,31,128,22,42
Cc020282,1,5,4,9,25,0,9,4,2,10
Cc020283,87,77,66,176,122,152,326,175,94,210
Cc020284,0,0,0,0,0,0,0,0,0,0
Cc020285,0,2,0,0,0,2,0,6,0,5
Cc020286,5,1,1,5,1,5,3,5,6,6
Cc020287,14,7,11,14,4,23,61,39,14,19
Cc020288,0,0,0,1,0,0,0,0,0,1
Cc020289,7,10,3,22,3,12,32,19,9,21
Cc020290,8,7,3,14,4,3,22,18,8,17
Cc020291,4,3,4,2,0,4,2,6,2,5
Cc020292,0,0,0,0,0,0,3,0,0,1
Cc020293,2,0,0,4,2,0,1,5,0,1
Cc020294,4,2,2,7,3,5,11,8,11,2
Cc020295,5,9,7,6,4,0,0,1,2,1
Cc020296,3,9,6,15,6,16,10,21,11,8
Cc020297,7,12,12,41,39,14,43,59,47,31
Cc020298,1,4,1,1,0,5,3,7,1,1
Cc020299,2,1,4,9,5,3,2,6,4,5
Cc020300,0,0,0,0,0,4,3,7,0,0
Cc020301,0,7,5,8,2,20,3,6,3,2
Cc020302,1,0,1,0,1,9,0,2,4,3
Cc020303,8,3,5,21,13,4,39,8,15,20
Cc020304,9,13,12,88,32,33,33,27,24,71
Cc020305,2,3,1,2,1,5,6,6,3,6
Cc020306,1,4,0,0,6,1,0,1,0,1
Cc020307,7,11,10,32,10,13,2,16,18,28
Cc020308,0,4,4,8,4,8,0,3,4,8
Cc020309,9,25,17,39,15,148,48,176,115,113
Cc020310,36,32,21,61,44,37,117,50,46,56
Cc020311,0,1,1,0,1,10,0,11,16,12
Cc020312,0,2,0,1,3,7,8,13,12,4
Cc020313,8,6,6,8,2,6,48,48,26,23
Cc020314,0,2,1,1,1,2,1,0,1,1
Cc020315,11,3,16,7,8,17,19,45,25,18
Cc020316,13,20,7,31,3,0,8,1,0,33
Cc020317,35,44,10,159,148,46,30,38,38,124
Cc020318,0,0,0,0,0,0,0,0,0,0
Cc020319,5,17,16,4,3,5,0,11,56,8
Cc020320,48,30,64,66,25,11,51,60,47,156
Cc020321,8,15,4,11,1,15,27,15,7,24
Cc020322,48,60,50,88,41,42,68,85,69,87
Cc020323,11,9,3,16,35,23,13,28,23,23
Cc020324,1,2,2,14,2,1,1,6,2,8
Cc020325,23,34,47,7,2,35,18,63,18,68
Cc020326,10,18,17,0,7,0,2,3,1,1
Cc020327,7,1,2,38,19,3,18,10,8,29
Cc020328,0,2,5,2,1,5,6,2,4,3
Cc020329,72,213,115,7,5,1,22,10,3,15
Cc020330,54,52,53,74,22,132,77,83,41,125
Cc020331,0,0,0,0,0,3,0,0,0,0
Cc020332,0,0,0,0,0,0,0,0,0,0
Cc020333,0,0,0,0,4,2,0,2,0,0
Cc020334,0,0,0,0,0,0,0,0,0,0
Cc020335,12,10,5,38,23,8,19,19,12,47
Cc020336,1,3,0,3,3,123,17,33,5,14
Cc020337,68,71,72,271,244,290,87,101,102,310
Cc020338,4,2,3,0,0,12,0,4,3,7
Cc020339,10,10,11,14,9,15,20,26,13,15
Cc020340,47,45,33,79,58,89,89,90,74,109
Cc020341,1,1,2,2,1,17,0,4,2,5
Cc020342,0,1,0,0,0,0,0,0,0,0
Cc020343,0,1,0,0,0,0,0,1,0,0
Cc020344,25,47,28,22,18,53,26,17,27,24
Cc020345,0,2,0,4,0,2,0,0,2,2
Cc020346,1,5,1,0,4,17,0,3,0,2
Cc020347,14,18,4,80,40,76,34,76,31,77
Cc020348,6,7,18,15,10,17,2,9,42,25
Cc020349,43,45,33,66,51,30,104,122,55,75
Cc020350,38,46,37,103,39,85,123,55,93,76
Cc020351,28,52,27,77,31,44,117,60,34,81
Cc020352,28,25,36,16,14,26,15,62,42,61
Cc020353,0,1,1,0,0,0,0,1,0,0
Cc020354,14,16,15,52,28,25,27,19,19,38
Cc020355,7,5,4,24,11,26,54,27,19,44
Cc020356,0,9,3,4,4,6,4,2,4,11
Cc020357,15,9,18,15,5,12,13,85,56,49
Cc020358,38,39,39,66,55,39,129,81,60,107
Cc020359,16,19,18,31,19,17,19,24,18,43
Cc020360,69,58,73,81,19,98,123,165,100,144
Cc020361,32,37,34,52,15,65,32,54,36,78
Cc020362,8,19,5,30,20,13,20,33,30,37
Cc020363,0,0,0,0,0,0,0,0,0,0
Cc020364,0,0,0,0,0,0,0,0,2,0
Cc020365,0,0,0,1,0,0,0,0,0,0
Cc020366,0,2,0,0,0,1,3,3,1,1
Cc020367,4,5,2,10,7,8,8,4,7,15
Cc020368,0,0,0,2,0,1,1,2,4,2
Cc020369,0,0,0,0,0,0,0,2,0,0
Cc020370,1,3,2,1,7,5,1,27,4,10
Cc020371,0,2,1,1,0,4,12,13,0,1
Cc020372,17,32,19,115,112,60,50,40,25,68
Cc020373,15,10,16,42,23,18,46,55,24,46
Cc020374,40,34,47,23,7,83,10,84,33,90
Cc020375,146,76,112,82,26,35,155,358,111,267
Cc020376,6,10,5,19,22,11,30,13,8,15
Cc020377,29,34,36,46,37,61,80,92,39,109
Cc020378,11,20,9,51,26,19,18,34,47,67
Cc020379,0,1,0,0,0,4,0,2,0,7
Cc020380,2,1,1,0,4,6,6,14,8,9
Cc020381,0,1,1,7,1,1,1,2,6,3
Cc020382,18,11,11,15,6,38,26,41,42,46
Cc020383,34,40,19,92,30,42,40,38,46,51
Cc020384,0,0,2,0,0,0,3,0,0,1
Cc020385,12,8,7,8,3,17,6,14,6,7
Cc020386,6,12,6,13,6,115,50,15,33,17
Cc020387,8,6,7,20,24,5,5,10,15,41
Cc020388,6,10,5,11,3,10,4,18,20,17
Cc020389,27,44,24,78,66,24,44,62,30,50
Cc020390,12,12,19,9,1,40,22,20,7,23
Cc020391,1,3,0,28,0,3,1,6,1,3
Cc020392,0,0,0,0,0,1,0,1,0,1
Cc020393,0,0,0,1,0,1,0,0,0,5
Cc020394,0,1,0,0,0,0,0,0,0,4
Cc020395,2,1,3,3,8,1,1,5,7,11
Cc020396,0,0,0,0,0,0,0,0,0,0
Cc020397,0,1,0,0,0,0,0,0,0,0
Cc020398,17,18,14,51,29,34,84,52,36,63
Cc020399,7,17,6,8,11,9,11,8,22,17
Cc020400,76,110,67,140,57,97,191,100,86,146
Cc020401,46,42,33,49,33,102,61,92,63,114
Cc020402,2,5,5,13,3,5,1,5,5,11
Cc020403,2,1,0,1,4,5,0,3,13,2
Cc020404,1,2,3,4,0,0,0,0,3,2
Cc020405,4,4,2,0,3,4,0,9,1,4
Cc020406,2,1,4,1,6,11,11,2,3,6
Cc020407,13,10,10,30,17,30,43,26,19,44
Cc020408,20,44,37,31,29,38,19,94,59,81
Cc020409,47,33,38,79,66,50,70,51,71,82
Cc020410,56,71,83,106,45,119,276,198,114,205
Cc020411,18,13,12,34,10,2,8,6,14,15
Cc020412,11,13,10,23,17,10,21,18,6,25
Cc020413,1,4,2,0,1,12,0,10,4,10
Cc020414,9,9,10,89,74,0,30,10,21,76
Cc020415,4,1,4,0,0,0,4,2,8,8
Cc020416,39,46,70,94,12,61,194,50,76,133
Cc020417,0,0,0,0,1,1,0,4,0,0
Cc020418,0,6,1,7,5,2,2,3,0,6
Cc020419,1,0,1,0,0,1,1,1,0,2
Cc020420,0,0,0,0,3,0,1,1,0,3
Cc020421,1,1,1,7,0,4,9,21,5,21
Cc020422,5,12,9,27,9,12,27,22,12,39
Cc020423,0,0,0,1,5,0,2,1,2,3
Cc020424,2,3,1,10,4,6,6,1,1,2
Cc020425,4,10,6,9,6,37,43,26,29,14
Cc020426,13,26,34,42,26,23,51,79,72,79
Cc020427,23,31,34,27,11,30,44,62,52,64
Cc020428,80,82,110,77,42,67,163,164,81,163
Cc020429,0,0,1,0,0,0,3,0,0,1
Cc020430,7,2,5,17,2,2,10,10,7,25
Cc020431,0,0,0,0,0,0,0,0,0,0
Cc020432,60,83,105,189,111,98,350,307,192,249
Cc020433,13,13,17,31,30,16,21,34,41,30
Cc020434,0,0,0,0,0,0,2,3,0,0
Cc020435,0,0,0,0,0,0,0,0,2,0
Cc020436,1,2,3,0,0,2,1,2,4,4
Cc020437,0,0,0,0,0,0,0,0,0,0
Cc020438,0,1,0,1,2,2,0,1,1,2
Cc020439,0,0,0,1,0,2,0,1,0,2
Cc020440,0,0,0,0,0,0,0,0,0,0
Cc020441,2,4,0,8,12,1,1,0,0,5
Cc020442,14,15,23,17,0,30,42,53,14,58
Cc020443,5,7,3,8,4,13,10,8,8,16
Cc020444,6,7,13,6,8,9,5,42,14,32
Cc020445,1,4,3,3,0,1,0,3,2,5
Cc020446,340,422,114,528,2123,321,795,336,181,529
Cc020447,0,0,0,0,0,0,0,0,0,0
Cc020448,0,1,0,1,1,1,1,0,0,2
Cc020449,2,6,3,2,1,13,1,3,3,3
Cc020450,0,1,0,0,0,2,0,0,0,0
Cc020451,0,0,0,0,0,0,0,0,0,1
Cc020452,0,0,1,0,0,0,1,0,0,2
Cc020453,0,0,0,0,0,0,0,0,0,0
Cc020454,1,3,0,11,5,1,1,8,4,12
Cc020455,18,44,9,31,18,41,28,30,21,50
Cc020456,9,11,4,6,6,9,10,16,11,15
Cc020457,23,33,25,65,12,12,100,49,64,43
Cc020458,26,42,23,81,30,16,44,53,74,78
Cc020459,9,6,9,22,7,18,73,17,32,30
Cc020460,3,5,2,50,9,1,2,0,1,10
Cc020461,9,10,3,12,5,9,6,7,11,13
Cc020462,82,134,101,149,79,305,309,335,237,306
Cc020463,12,17,10,22,9,20,9,22,25,32
Cc020464,2,6,5,14,8,3,22,9,2,17
Cc020465,0,0,0,0,2,1,2,0,0,3
Cc020466,3,5,2,13,13,4,14,14,8,13
Cc020467,2,4,4,10,3,5,7,10,4,7
Cc020468,102,222,23,10,8,0,0,4,0,12
Cc020469,4,5,4,6,0,6,2,1,8,7
Cc020470,0,0,0,0,0,0,0,0,0,0
Cc020471,1,2,10,10,7,1,3,19,1,12
Cc020472,13,5,7,5,1,97,22,6,4,23
Cc020473,1,0,0,3,0,12,0,1,5,6
Cc020474,0,0,0,0,2,2,0,1,0,0
Cc020475,33,37,41,36,28,49,48,101,41,102
Cc020476,18,18,33,25,11,27,31,74,26,52
Cc020477,6,16,5,10,0,8,4,14,11,10
Cc020478,20,10,21,72,18,47,54,25,64,84
Cc020479,6,3,6,15,25,7,11,18,13,21
Cc020480,0,0,0,0,0,0,0,0,0,0
Cc020481,11,9,3,26,3,8,20,16,13,24
Cc020482,11,22,17,88,64,10,52,39,27,61
Cc020483,35,45,45,52,22,60,56,48,98,58
Cc020484,8,11,8,8,7,25,18,23,11,14
Cc020485,0,0,0,0,0,1,0,0,0,0
Cc020486,7,7,10,41,33,9,24,32,25,52
Cc020487,28,29,41,33,25,44,126,76,56,98
Cc020488,0,0,0,0,1,0,1,2,1,2
Cc020489,26,23,32,11,6,9,15,17,41,26
Cc020490,0,1,0,0,0,0,0,0,0,0
Cc020491,1,0,0,1,0,2,0,0,1,0
Cc020492,4,9,11,31,18,8,24,27,21,21
Cc020493,0,0,0,0,0,0,0,0,0,0
Cc020494,0,0,0,0,0,0,0,0,0,0
Cc020495,5,2,4,4,0,1,3,1,10,3
Cc020496,37,59,25,65,30,61,116,184,108,143
Cc020497,50,77,38,99,38,51,55,80,58,142
Cc020498,0,0,0,2,0,2,1,1,0,0
Cc020499,0,0,0,0,0,0,0,0,0,0
Cc020500,50,51,58,89,20,117,86,37,49,107
Cc020501,15,25,17,40,17,15,25,35,47,45
Cc020502,6,3,4,4,1,10,1,15,4,4
Cc020503,0,0,0,1,0,0,0,0,0,0
Cc020504,2,2,2,5,1,4,1,4,7,1
Cc020505,0,4,2,3,2,0,0,2,7,5
Cc020506,41,53,47,49,51,59,66,87,95,103
Cc020507,3,7,2,9,3,7,14,2,6,8
Cc020508,14,11,6,52,37,17,12,14,16,53
Cc020509,14,17,25,42,33,35,36,59,89,55
Cc020510,61,91,79,99,14,107,165,138,54,156
Cc020511,0,0,0,0,0,0,0,0,0,0
Cc020512,9,7,9,51,20,11,38,15,19,43
Cc020513,52,72,61,94,24,56,113,129,103,197
Cc020514,0,0,0,0,0,0,0,1,1,0
Cc020515,0,0,0,0,0,1,0,0,0,0
Cc020516,62,92,63,119,42,139,277,103,160,140
Cc020517,35,14,49,51,27,83,85,148,67,106
Cc020518,6,13,4,20,4,33,21,52,42,52
Cc020519,38,29,45,69,23,94,38,79,32,99
Cc020520,6,9,9,9,0,7,8,7,5,9
Cc020521,28,46,41,56,14,50,41,55,29,60
Cc020522,5,9,7,15,9,7,11,8,24,13
Cc020523,11,16,7,35,21,38,24,28,27,48
Cc020524,12,6,20,9,3,10,5,15,4,10
Cc020525,23,29,33,40,3,51,35,51,44,36
Cc020526,2,3,3,2,3,4,2,9,9,6
Cc020527,69,67,45,138,33,136,80,74,50,118
Cc020528,9,14,9,32,7,8,25,24,16,24
Cc020529,0,0,0,0,0,0,0,0,0,0
Cc020530,0,1,0,0,5,0,0,0,0,0
Cc020531,0,1,0,1,1,3,6,2,0,1
Cc020532,1,0,0,2,6,4,1,0,0,5
Cc020533,2,1,3,2,1,4,0,6,1,6
Cc020534,6,12,12,9,4,8,14,22,17,7
Cc020535,0,0,0,0,0,0,0,0,0,0
Cc020536,3,9,6,2,0,4,1,8,5,5
Cc020537,4,11,6,21,24,6,19,16,13,27
Cc020538,1,8,5,3,3,6,5,7,11,8
Cc020539,6,6,5,27,13,17,26,14,10,32
Cc020540,5,6,13,12,3,16,40,29,21,24
Cc020541,1,3,1,4,1,3,2,4,1,4
Cc020542,0,0,0,0,0,0,0,0,0,0
Cc020543,0,0,0,0,0,0,0,0,0,0
Cc020544,205,180,218,365,329,414,1196,699,394,758
Cc020545,39,22,37,72,26,59,56,116,70,144
Cc020546,0,0,0,0,0,0,0,0,0,0
Cc020547,0,0,0,0,0,0,0,0,0,0
Cc020548,10,7,9,26,9,32,25,18,55,46
Cc020549,25,21,29,32,18,16,46,50,53,61
Cc020550,17,23,9,65,24,20,55,34,47,47
Cc020551,44,32,45,53,9,81,84,137,83,106
Cc020552,40,46,40,63,40,34,63,113,49,77
Cc020553,6,11,8,13,9,7,15,14,12,11
Cc020554,20,16,22,35,17,10,32,31,15,52
Cc020555,10,11,14,17,8,11,12,35,28,31
Cc020556,1,1,1,1,0,4,1,1,2,0
Cc020557,0,1,0,0,0,1,0,0,0,1
Cc020558,0,0,0,0,0,5,0,0,2,0
Cc020559,7,15,14,31,17,8,19,28,35,35
Cc020560,15,4,10,28,7,12,12,18,20,20
Cc020561,0,3,6,3,7,52,4,72,12,22
Cc020562,0,0,0,0,0,0,0,0,0,0
Cc020563,1,4,0,2,0,0,5,1,0,0
Cc020564,0,0,0,0,0,0,0,1,0,0
Cc020565,0,0,0,0,0,0,0,0,0,0
Cc020566,2,4,2,2,2,4,6,4,3,7
Cc020567,0,0,0,0,0,0,0,0,0,0
Cc020568,10,11,10,19,5,9,14,46,18,28
Cc020569,49,64,61,81,44,114,54,135,48,112
Cc020570,2,3,0,0,2,2,1,1,3,4
Cc020571,13,15,1,11,3,0,0,1,4,9
Cc020572,0,0,0,0,0,0,0,0,0,0
Cc020573,101,121,80,280,230,143,416,190,163,263
Cc020574,10,35,14,52,7,26,17,19,22,31
Cc020575,3,6,6,19,3,12,16,11,11,13
Cc020576,6,25,5,12,11,13,6,17,11,13
Cc020577,15,32,35,96,62,32,56,61,57,73
Cc020578,13,19,13,31,7,17,13,43,26,39
Cc020579,0,0,0,0,0,0,0,0,0,0
Cc020580,0,0,1,0,0,0,4,13,1,0
Cc020581,3,3,5,59,10,4,31,32,18,61
Cc020582,0,0,0,0,1,0,0,0,0,0
Cc020583,7,9,12,14,1,99,30,52,32,35
Cc020584,1,0,0,8,1,6,2,1,0,5
Cc020585,40,51,24,47,45,54,48,24,54,50
Cc020586,20,19,8,61,46,25,30,14,14,70
Cc020587,105,101,90,360,118,76,258,120,176,296
Cc020588,2,4,2,7,2,3,36,9,7,11
Cc020589,5,8,5,3,1,4,6,6,1,7
Cc020590,0,2,1,0,0,1,0,7,0,2
Cc020591,0,0,0,0,0,1,0,0,0,0
Cc020592,1,1,1,2,6,4,12,1,3,10
Cc020593,0,1,2,7,0,0,4,2,0,1
Cc020594,129,158,143,424,192,203,482,326,304,365
Cc020595,1,0,0,5,0,0,2,2,0,8
Cc020596,0,2,4,44,3,5,7,8,16,28
Cc020597,1,0,0,1,0,0,0,3,0,0
Cc020598,65,85,101,231,167,143,357,207,165,241
Cc020599,3,3,7,5,18,19,6,32,6,14
Cc020600,11,19,10,60,54,9,38,25,31,58
Cc020601,2,2,4,1,5,3,7,4,3,11
Cc020602,4,3,1,0,2,2,0,2,0,4
Cc020603,39,43,38,27,10,79,59,64,66,130
Cc020604,0,5,8,2,3,146,1,4,5,12
Cc020605,20,15,17,46,24,32,19,32,26,30
Cc020606,16,18,12,9,7,19,11,26,13,19
Cc020607,0,3,1,1,0,4,0,6,5,7
Cc020608,30,31,27,71,24,65,54,53,49,75
Cc020609,1,5,6,17,5,5,14,20,20,20
Cc020610,24,38,20,40,9,30,4,24,17,33
Cc020611,5,2,5,19,12,6,3,12,3,20
Cc020612,4,1,3,10,1,1,0,1,0,15
Cc020613,6,5,3,22,23,9,21,8,5,13
Cc020614,5,3,1,2,1,1,4,5,11,1
Cc020615,2,3,3,5,28,392,19,18,1,16
Cc020616,19,22,35,83,70,20,82,133,51,90
Cc020617,6,17,14,16,5,29,17,16,17,21
Cc020618,4,17,9,34,20,11,18,23,23,27
Cc020619,17,17,13,20,14,31,21,51,36,68
Cc020620,7,12,6,2,2,9,2,5,11,4
Cc020621,20,11,6,96,17,5,88,8,52,52
Cc020622,3,4,3,8,0,10,4,7,0,15
Cc020623,1,2,2,3,2,2,0,1,2,5
Cc020624,25,16,36,79,44,42,54,68,55,77
Cc020625,3,4,2,3,6,3,3,9,5,8
Cc020626,4,9,11,10,1,5,9,12,16,6
Cc020627,11,26,17,25,28,31,32,49,44,48
Cc020628,12,5,5,17,1,18,7,17,26,22
Cc020629,124,181,149,289,111,254,265,354,271,372
Cc020630,8,23,17,28,22,20,47,17,38,36
Cc020631,1,1,1,1,7,0,0,0,2,0
Cc020632,30,39,30,44,22,26,33,83,43,90
Cc020633,0,1,5,2,1,1,5,0,1,6
Cc020634,14,24,16,24,21,19,15,16,31,25
Cc020635,7,7,5,5,1,11,5,29,27,18
Cc020636,2,2,1,5,0,6,0,3,6,4
Cc020637,5,3,4,0,0,6,0,3,0,4
Cc020638,11,17,16,39,6,12,20,23,42,21
Cc020639,8,8,7,23,7,10,12,12,11,24
Cc020640,9,1,4,7,2,3,6,8,12,10
Cc020641,3,3,5,17,11,3,17,19,4,15
Cc020642,18,16,5,12,13,11,39,29,12,30
Cc020643,20,20,27,52,20,55,24,122,24,76
Cc020644,5,7,7,1,12,10,6,11,10,16
Cc020645,482,389,685,1259,1495,1369,6046,2907,1381,2109
Cc020646,3,1,2,6,7,5,1,2,1,9
Cc020647,35,23,22,35,6,43,28,39,76,48
Cc020648,36,32,41,61,37,87,74,67,38,97
Cc020649,17,23,25,62,15,39,38,37,17,58
Cc020650,37,42,32,65,41,77,91,47,74,88
Cc020651,0,0,0,0,0,1,0,0,0,0
Cc020652,1,0,1,4,0,1,8,4,1,4
Cc020653,21,35,35,61,13,21,56,74,32,67
Cc020654,43,45,47,54,6,64,57,66,100,68
Cc020655,2,2,1,1,0,3,5,2,2,9
Cc020656,22,24,30,87,28,27,94,107,65,90
Cc020657,38,50,36,33,46,94,71,87,76,71
Cc020658,0,6,1,12,6,2,4,11,9,12
Cc020659,8,12,8,26,11,1,63,19,13,11
Cc020660,248,345,265,926,293,288,312,291,336,729
Cc020661,1,1,0,1,0,0,4,1,1,1
Cc020662,36,41,29,56,48,15,75,66,66,96
Cc020663,16,14,7,15,7,18,31,33,37,23
Cc020664,0,0,0,0,0,0,0,0,0,0
Cc020665,2,8,8,11,5,2,8,7,5,9
Cc020666,1,7,0,15,7,2,2,3,5,12
Cc020667,70,59,97,106,32,125,228,175,120,198
Cc020668,26,32,32,101,4,4,31,20,44,49
Cc020669,12,15,13,20,5,44,2,14,26,29
Cc020670,34,26,26,59,20,13,45,32,45,60
Cc020671,11,16,20,13,10,13,38,58,21,36
Cc020672,3,0,9,14,2,10,19,14,15,16
Cc020673,0,0,0,0,0,1,0,1,0,0
Cc020674,0,1,0,0,0,0,0,0,0,0
Cc020675,0,0,0,3,0,1,7,1,0,0
Cc020676,14,19,22,22,6,42,71,53,25,76
Cc020677,1,0,0,0,0,0,0,0,0,0
Cc020678,1,4,4,17,4,1,8,3,6,11
Cc020679,4,5,4,32,11,1,12,6,8,26
Cc020680,0,1,1,0,0,13,0,0,0,0
Cc020681,7,9,0,34,80,23334,133,253,30,30
Cc020682,3,9,9,5,19,11,36,8,5,17
Cc020683,5,0,9,3,0,6,5,6,0,5
Cc020684,5,9,7,10,2,22,21,14,14,27
Cc020685,0,0,0,0,0,0,0,1,0,0
Cc020686,176,216,101,450,473,91,344,252,286,337
Cc020687,19,27,19,44,13,30,30,49,22,48
Cc020688,15,7,8,15,0,8,10,19,6,28
Cc020689,2,13,10,18,7,11,12,14,10,14
Cc020690,14,12,15,17,10,40,13,23,46,31
Cc020691,1,0,2,4,0,1,1,0,0,1
Cc020692,27,33,37,69,36,55,76,64,49,97
Cc020693,12,11,7,63,17,16,35,17,13,47
Cc020694,2,1,0,2,0,1,0,1,0,9
Cc020695,0,0,1,1,0,2,3,2,2,0
Cc020696,1,0,1,1,0,0,0,0,0,0
Cc020697,0,0,0,1,0,0,0,0,0,0
Cc020698,9,0,2,29,5,6,5,14,6,15
Cc020699,8,21,7,29,12,13,12,53,22,48
Cc020700,0,0,0,0,0,0,2,1,0,0
Cc020701,2,0,1,1,0,3,0,3,0,2
Cc020702,0,2,2,2,0,0,0,1,0,1
Cc020703,2,13,8,22,16,12,11,26,12,17
Cc020704,14,13,35,33,4,24,99,80,62,94
Cc020705,12,22,23,29,9,10,12,63,38,33
Cc020706,28,49,37,75,29,60,60,61,79,61
Cc020707,1,0,2,0,0,1,1,3,2,9
Cc020708,0,1,0,0,0,0,1,1,0,1
Cc020709,0,0,0,0,0,0,0,0,0,0
Cc020710,0,0,0,0,0,0,0,0,0,0
Cc020711,4,8,6,18,7,3,5,7,7,24
Cc020712,0,0,0,0,0,4,1,6,12,2
Cc020713,7,2,6,17,3,7,10,22,26,12
Cc020714,0,0,0,0,0,0,0,0,0,0
Cc020715,28,43,27,63,41,43,67,140,53,117
Cc020716,0,1,1,0,1,0,0,1,0,2
Cc020717,0,0,1,4,8,3,0,1,0,5
Cc020718,8,0,5,11,0,12,3,11,15,9
Cc020719,15,22,13,37,32,29,32,59,43,40
Cc020720,8,6,5,6,6,11,28,20,23,28
Cc020721,0,5,4,5,6,14,4,18,3,17
Cc020722,0,0,0,0,0,0,0,0,0,0
Cc020723,3,4,5,18,5,3,4,1,3,19
Cc020724,36,31,26,79,22,152,134,24,28,83
Cc020725,3,1,0,1,0,4,0,1,1,3
Cc020726,9,5,13,14,4,27,14,25,15,28
Cc020727,0,0,0,1,0,3,0,0,0,0
Cc020728,12,8,11,19,0,53,30,43,45,65
Cc020729,11,22,9,35,4,67,12,28,37,65
Cc020730,0,0,0,0,0,0,0,0,0,0
Cc020731,168,216,181,560,168,290,558,285,221,490
Cc020732,2,4,3,9,6,1,11,1,16,8
Cc020733,15,24,15,28,4,10,52,37,31,36
Cc020734,11,10,11,55,18,18,31,40,41,42
Cc020735,0,0,0,0,0,0,1,0,0,0
Cc020736,24,27,33,16,3,14,22,31,41,48
Cc020737,130,131,90,418,70,120,223,146,304,345
Cc020738,4,4,7,8,10,2,10,7,18,33
Cc020739,108,72,62,188,132,164,304,134,226,181
Cc020740,0,2,5,8,4,6,2,3,1,4
Cc020741,19,11,13,39,16,28,72,48,55,38
Cc020742,6,3,9,9,0,8,1,19,15,9
Cc020743,5,6,17,18,6,19,17,30,28,39
Cc020744,2,0,0,0,0,7,0,1,14,6
Cc020745,0,0,0,0,0,0,1,0,0,0
Cc020746,0,0,2,0,0,2,0,1,0,0
Cc020747,33,27,29,117,77,82,174,102,101,102
Cc020748,6,10,2,27,5,15,16,14,4,40
Cc020749,14,25,18,10,7,23,36,33,52,52
Cc020750,1,1,2,8,6,5,1,4,4,9
Cc020751,89,111,89,160,95,150,350,172,175,243
Cc020752,0,0,0,0,0,0,0,0,0,0
Cc020753,2,5,4,9,7,6,5,14,12,17
Cc020754,13,7,23,13,5,18,39,27,9,21
Cc020755,6,8,10,9,0,10,78,42,5,17
Cc020756,14,11,11,15,1,11,61,58,33,37
Cc020757,0,0,0,0,0,0,0,0,0,0
Cc020758,0,0,0,1,0,0,1,0,0,0
Cc020759,0,0,0,0,0,0,0,0,0,0
Cc020760,0,0,0,0,0,0,0,0,0,0
Cc020761,0,0,0,2,1,5,0,0,0,1
Cc020762,3,6,8,15,6,6,4,10,10,14
Cc020763,1,6,2,1,1,7,2,4,5,2
Cc020764,2,2,2,6,1,4,4,2,2,5
Cc020765,0,0,0,0,0,0,0,0,0,0
Cc020766,0,0,0,0,0,0,0,0,0,0
Cc020767,2,0,2,5,3,24,1,0,3,9
Cc020768,0,0,0,1,0,7,0,2,0,0
Cc020769,10,8,3,9,11,25,16,46,27,36
Cc020770,8,9,14,31,0,31,34,25,52,65
Cc020771,18,10,28,43,1,53,27,28,71,79
Cc020772,21,29,36,15,4,56,17,81,28,66
Cc020773,31,45,52,60,34,36,75,111,35,117
Cc020774,0,0,0,0,0,0,0,0,0,0
Cc020775,1,0,0,0,0,0,10,25,4,40
Cc020776,9,15,35,61,13,21,55,55,73,169
Cc020777,1,2,2,9,4,3,12,16,18,76
Cc020778,6,1,9,4,1,9,50,8,9,17
Cc020779,0,0,0,0,0,1,1,3,0,1
Cc020780,17,6,6,52,33,7,12,19,14,48
Cc020781,0,0,2,1,7,0,0,13,0,2
Cc020782,0,0,0,0,0,0,0,0,0,0
Cc020783,7,6,15,18,6,33,6,28,5,20
Cc020784,0,0,1,0,0,0,0,0,0,0
Cc020785,0,0,0,0,0,0,0,0,0,0
Cc020786,4,5,2,10,10,4,6,6,7,17
Cc020788,28,20,56,56,28,13,116,144,104,86
Cc020789,2,1,2,1,0,0,11,10,6,2
Cc020790,3,4,3,18,3,9,7,13,21,23
Cc020791,4,16,11,19,13,13,97,23,24,31
Cc020792,3,5,3,7,0,20,18,8,6,8
Cc020793,7,10,14,25,3,36,56,12,13,27
Cc020794,0,0,0,1,0,0,0,0,0,0
Cc020795,32,38,28,79,39,74,94,43,59,94
Cc020796,1,3,2,0,0,2,2,2,12,3
Cc020797,35,40,33,77,19,33,277,63,79,117
Cc020798,0,0,0,0,0,0,0,0,0,0
Cc020799,0,0,0,0,0,0,0,1,0,0
Cc020800,17,52,14,20,7,35,14,50,4,50
